lang,vocabSize,rep,error,wordsPlaced,elapsedMs,boardRows,boardCols,boardCells,filledCells,letterCount,reviewWordPlaced
el,3000,196,,5,42.381,5,4,20,12,8,false
el,3000,197,,6,49.33,5,7,35,17,8,true
el,3000,198,,6,45.028,6,8,48,22,8,false
el,3000,199,,6,43.411,6,6,36,18,8,false
el,6000,0,,8,89.473,8,7,56,25,8,false
el,6000,1,,10,89.223,8,8,64,29,8,true
el,6000,2,,9,92.831,8,8,64,26,8,true
el,6000,3,,6,107.829,6,8,48,20,8,true
el,6000,4,,5,109.844,5,8,40,20,8,true
el,6000,5,,4,112.377,5,8,40,16,8,false
el,6000,6,,5,101.969,7,7,49,22,8,false
el,6000,7,,6,100.022,6,8,48,23,8,true
el,6000,8,,7,88.505,6,6,36,18,8,true
el,6000,9,,5,96.867,6,8,48,19,8,false
el,6000,10,,10,84.521,7,8,56,27,8,true
el,6000,11,,4,106.3,7,7,49,15,8,false
el,6000,12,,10,116.063,8,8,64,26,8,true
el,6000,13,,3,92.754,5,8,40,13,8,false
el,6000,14,,5,96.901,4,8,32,19,7,true
el,6000,15,,6,107.856,6,8,48,21,8,true
el,6000,16,,8,109.393,8,8,64,30,8,true
el,6000,17,,7,85.569,7,6,42,19,8,false
el,6000,18,,7,112.773,8,8,64,23,8,false
el,6000,19,,7,107.212,8,7,56,25,8,false
el,6000,20,,10,95.617,8,8,64,32,8,false
el,6000,21,,6,108.087,7,8,56,24,8,false
el,6000,22,,8,105.085,8,7,56,26,8,false
el,6000,23,,4,99.67,6,7,42,17,8,true
el,6000,24,,3,90.708,5,7,35,13,8,false
el,6000,25,,9,91.372,7,7,49,26,8,false
el,6000,26,,3,107.511,5,8,40,12,8,false
el,6000,27,,6,95.659,5,8,40,22,8,false
el,6000,28,,6,100.339,5,6,30,17,8,true
el,6000,29,,10,98.601,7,8,56,29,8,false
el,6000,30,,7,90.832,7,8,56,23,8,false
el,6000,31,,10,99.553,8,8,64,29,8,true
el,6000,32,,5,101.823,6,7,42,18,8,false
el,6000,33,,10,91.832,8,8,64,30,8,false
el,6000,34,,11,98.433,8,8,64,31,8,true
el,6000,35,,9,105.918,7,8,56,26,8,false
el,6000,36,,8,104.569,6,8,48,23,8,false
el,6000,37,,10,109.945,8,8,64,35,8,false
el,6000,38,,5,103.48,5,8,40,18,8,true
el,6000,39,,7,91.339,7,7,49,22,8,true
el,6000,40,,7,97.173,6,8,48,24,8,false
el,6000,41,,9,103.899,8,8,64,30,8,false
el,6000,42,,4,87.359,5,6,30,15,8,true
el,6000,43,,6,99.233,5,8,40,19,8,true
el,6000,44,,12,86.857,8,8,64,30,8,true
el,6000,45,,7,87.991,8,8,64,23,8,false
el,6000,46,,8,99.937,8,7,56,26,8,false
el,6000,47,,7,106.887,8,8,64,25,8,true
el,6000,48,,6,102.501,7,8,56,21,8,true
el,6000,49,,7,102.839,8,8,64,30,8,false
el,6000,50,,4,95.656,6,6,36,14,8,false
el,6000,51,,6,110.588,7,8,56,26,8,false
el,6000,52,,6,96.648,6,7,42,22,8,true
el,6000,53,,7,88.547,7,8,56,23,8,false
el,6000,54,,5,103.737,6,7,42,19,8,false
